date,Kota Tua,Monas,Masjid Istiqlal,istiqlal,Monas Jakarta,Gereja Katedral Jakarta,Kepulauan Seribu,Pulau Pramuka,Wisata religi Jakarta,Museum Bayt Al-Quran TMII,taman mini,TMII,Museum Satria Mandala,Taman Mini Indonesia Indah,PIK,Pantai Indah Kapuk,Wisata kawasan wisata kota lama Jakarta,Kuliner Jakarta,spot foto Bundaran HI,Destinasi unggulan Jakarta,Festival Pulau Jakarta,PRJ,Ragunan,Tiket Dufan,Tiket Ancol,dufan,ancol,Pulau Pari,Wisata Urban Jakarta,GBK,Wisata Jakarta,mall Jakarta,Blok M,Halim,Kereta Jakarta,tiket pesawat ke Halim,Bus Jakarta,Penginapan Jakarta,Hotel Jakarta
9/6/2013,0,100.61,0,22.36,27.95,0,20.42,20.42,0,0,42.68,0,0,0,65.58,32.79,0,0,0,0,0,0,29.35,29.35,19.56,73.91,182.59,47.82,0,0,43,77.39,83.84,54.03,91.3,0,72.66,0,486.3
9/7/2013,27.95,145.33,0,0,27.95,0,0,0,0,0,67.08,40.65,0,49.19,101.36,37.26,0,0,0,0,0,0,39.13,19.56,0,69.56,160.86,47.82,0,0,70.94,70.94,68.94,46.58,95.02,0,67.08,0,357.73
9/8/2013,0,128.56,0,0,0,0,0,0,0,0,61.99,49.8,0,0,90.92,31.3,0,0,0,0,0,0,29.35,0,0,108.69,152.16,0,0,0,60.2,55.9,52.17,59.62,93.16,0,50.31,0,273.89
9/9/2013,0,95.02,0,0,0,0,33.32,30.1,0,0,38.62,32.52,0,32.79,58.13,0,0,0,0,0,0,0,39.13,19.56,0,121.73,152.16,21.74,0,0,60.2,55.9,87.57,50.31,78.25,0,50.31,0,475.12
9/10/2013,27.95,72.66,0,0,0,0,25.8,0,0,0,45.73,31.51,0,22.36,70.06,31.3,0,26.25,0,0,0,19.56,39.13,29.35,0,95.64,134.77,34.78,0,0,81.69,55.9,61.49,61.49,91.3,0,55.9,0,408.04
9/11/2013,27.95,78.25,0,0,0,0,40.85,0,0,0,50.81,50.81,0,20.87,68.57,40.25,0,22.6,0,0,0,0,19.56,19.56,0,91.3,134.77,34.78,0,0,38.7,43,81.98,55.9,83.84,0,61.49,22.36,447.17
9/12/2013,22.36,67.08,0,0,0,0,32.25,0,0,0,47.77,38.62,0,22.36,86.45,38.75,0,0,0,0,0,0,29.35,0,0,56.52,130.42,30.43,0,0,51.6,49.45,78.25,50.31,100.61,0,78.25,0,458.35
9/13/2013,27.95,78.25,0,0,0,0,26.87,0,0,0,50.81,46.75,0,32.79,83.47,29.81,0,0,0,0,0,0,39.13,0,0,82.6,226.07,47.82,0,0,64.5,51.6,80.12,59.62,102.48,0,61.49,0,419.22
9/14/2013,33.54,89.43,0,0,0,0,0,0,0,0,45.73,35.57,0,0,83.47,34.28,0,0,0,0,0,0,39.13,0,0,56.52,252.15,26.08,0,0,40.85,83.84,76.39,54.03,78.25,0,39.13,0,335.38
9/15/2013,0,78.25,0,0,0,0,29.02,0,0,0,34.55,31.51,0,0,83.47,29.81,0,51.04,0,0,0,0,39.13,19.56,0,52.17,143.47,0,0,0,58.05,53.75,68.94,50.31,93.16,0,39.13,0,296.25
9/16/2013,22.36,72.66,0,0,0,0,35.47,0,0,0,40.65,37.6,0,0,61.11,26.83,0,0,0,0,0,0,29.35,0,29.35,65.21,130.42,26.08,0,0,51.6,58.05,67.08,54.03,122.97,0,67.08,0,447.17
9/17/2013,22.36,83.84,0,0,0,0,22.57,0,0,0,49.8,48.78,0,0,47.7,28.32,0,0,0,0,0,0,29.35,19.56,0,52.17,156.51,34.78,0,0,47.3,47.3,80.12,54.03,117.38,0,39.13,0,424.81
9/18/2013,0,67.08,0,0,0,0,0,0,0,0,54.88,38.62,0,29.81,71.55,28.32,0,24.79,0,0,0,0,39.13,0,0,52.17,143.47,39.13,0,0,43,62.35,40.99,67.08,93.16,0,61.49,0,435.99
9/19/2013,33.54,39.13,0,0,0,0,26.87,0,0,0,57.93,38.62,0,22.36,80.49,35.77,0,0,0,0,0,19.56,19.56,29.35,19.56,69.56,169.55,0,0,0,43,53.75,78.25,55.9,93.16,0,61.49,0,380.09
9/20/2013,33.54,72.66,0,27.95,0,0,23.65,0,0,0,41.67,38.62,0,28.32,64.09,28.32,0,0,0,0,0,39.13,29.35,0,19.56,69.56,178.25,30.43,0,0,60.2,62.35,78.25,52.17,102.48,0,61.49,33.54,469.53
9/21/2013,27.95,67.08,0,0,0,0,0,0,0,0,48.78,49.8,0,0,79,23.85,0,0,0,0,0,48.91,39.13,29.35,0,60.86,208.68,0,0,0,53.75,73.09,63.35,67.08,63.35,0,39.13,0,313.02
9/22/2013,33.54,55.9,0,0,0,0,0,0,0,0,59.96,26.42,0,26.83,58.13,35.77,0,0,0,0,0,0,48.91,0,0,60.86,169.55,0,0,0,53.75,51.6,50.31,48.44,81.98,0,22.36,0,290.66
9/23/2013,0,61.49,0,0,0,29.02,21.5,0,0,0,57.93,32.52,0,0,76.02,25.34,0,0,0,0,0,0,68.47,19.56,0,73.91,143.47,30.43,0,0,43,47.3,67.08,70.8,87.57,0,55.9,0,419.22
9/24/2013,27.95,67.08,0,0,0,0,29.02,0,0,0,66.06,57.93,0,32.79,70.06,37.26,0,0,0,0,0,19.56,39.13,19.56,0,60.86,160.86,34.78,0,0,49.45,51.6,46.58,42.85,102.48,0,72.66,0,430.4
9/25/2013,27.95,67.08,0,0,0,0,39.77,0,0,0,43.7,27.44,0,0,76.02,34.28,0,0,0,0,0,29.35,48.91,0,19.56,60.86,134.77,26.08,0,0,45.15,58.05,72.66,63.35,78.25,0,78.25,0,452.76
9/26/2013,0,78.25,0,0,0,0,35.47,0,0,0,66.06,30.49,0,25.34,87.94,38.75,0,0,0,0,0,29.35,0,0,0,69.56,147.81,43.47,0,0,45.15,60.2,72.66,54.03,98.75,0,72.66,0,469.53
9/27/2013,33.54,95.02,0,22.36,0,0,30.1,0,0,0,41.67,28.46,0,0,71.55,35.77,0,24.79,0,0,0,0,48.91,29.35,19.56,73.91,186.94,47.82,0,0,55.9,60.2,61.49,65.21,108.07,0,61.49,0,424.81
9/28/2013,0,89.43,0,0,0,0,0,0,0,0,35.57,35.57,0,0,76.02,28.32,0,28.43,0,0,0,0,58.69,0,0,60.86,134.77,0,0,0,55.9,60.2,59.62,68.94,78.25,0,33.54,0,313.02
9/29/2013,22.36,106.2,0,27.95,0,0,0,0,0,0,40.65,30.49,0,0,92.41,28.32,0,0,0,0,0,29.35,0,0,0,69.56,147.81,0,0,0,64.5,83.84,76.39,42.85,83.84,0,55.9,0,245.94
9/30/2013,27.95,95.02,0,0,0,0,24.72,0,0,0,41.67,28.46,0,0,80.49,19.38,0,0,0,0,0,0,39.13,0,0,52.17,117.38,21.74,0,0,30.1,60.2,65.21,68.94,91.3,0,61.49,0,408.04
10/1/2013,33.54,95.02,0,0,16.77,0,29.02,0,0,0,42.68,39.64,0,0,89.43,32.79,0,0,0,0,0,0,29.35,29.35,0,60.86,139.12,30.43,0,0,49.45,64.5,80.12,48.44,76.39,0,39.13,0,396.86
10/2/2013,22.36,106.2,0,0,0,0,30.1,0,0,0,43.7,55.9,0,25.34,76.02,41.74,0,0,0,0,0,19.56,29.35,19.56,19.56,65.21,143.47,34.78,0,0,38.7,45.15,72.66,67.08,113.66,0,61.49,0,402.45
10/3/2013,33.54,167.69,0,0,0,0,19.35,0,0,0,45.73,0,0,20.87,73.04,34.28,0,21.87,0,0,0,19.56,29.35,39.13,0,65.21,173.9,26.08,0,0,38.7,64.5,70.8,70.8,119.24,0,72.66,22.36,419.22
10/4/2013,0,206.82,0,0,0,0,0,0,0,0,48.78,0,0,26.83,55.15,28.32,0,0,0,0,0,0,29.35,39.13,19.56,86.95,230.42,34.78,0,0,53.75,53.75,70.8,59.62,119.24,0,61.49,27.95,480.71
10/5/2013,44.72,229.17,0,0,0,0,0,0,0,0,43.7,42.68,0,0,81.98,41.74,0,0,0,0,0,0,39.13,0,19.56,43.47,199.98,0,0,21.5,62.35,73.09,98.75,91.3,83.84,0,44.72,22.36,307.43
10/6/2013,33.54,162.1,0,0,0,0,0,0,0,0,45.73,21.34,0,0,84.96,29.81,0,25.52,0,0,0,0,48.91,0,0,73.91,156.51,26.08,0,0,38.7,53.75,65.21,91.3,95.02,0,61.49,0,307.43
10/7/2013,33.54,106.2,0,0,0,0,23.65,0,0,0,63.01,38.62,0,0,81.98,43.23,0,0,0,0,0,0,39.13,29.35,0,86.95,139.12,26.08,0,0,30.1,53.75,95.02,186.32,136.01,0,89.43,0,413.63
10/8/2013,0,72.66,0,0,27.95,0,50.52,0,0,0,50.81,31.51,0,0,73.04,28.32,0,21.14,0,0,0,0,48.91,29.35,19.56,69.56,156.51,34.78,0,34.4,51.6,60.2,67.08,117.38,102.48,0,89.43,0,413.63
10/9/2013,22.36,72.66,0,22.36,0,0,20.42,20.42,0,0,50.81,34.55,0,23.85,64.09,31.3,0,0,0,0,0,0,29.35,29.35,19.56,78.25,117.38,26.08,0,21.5,45.15,45.15,65.21,124.83,126.7,0,89.43,0,469.53
10/10/2013,27.95,100.61,0,0,16.77,0,32.25,19.35,0,0,44.72,31.51,0,28.32,74.53,26.83,0,0,0,0,0,29.35,39.13,0,0,43.47,173.9,30.43,0,62.35,47.3,60.2,52.17,104.34,126.7,0,67.08,22.36,463.94
10/11/2013,22.36,106.2,0,0,0,0,34.4,23.65,0,0,58.94,21.34,0,25.34,76.02,34.28,0,0,0,0,0,0,39.13,0,29.35,78.25,178.25,30.43,0,58.05,68.8,70.94,74.53,76.39,149.06,0,117.38,22.36,480.71
10/12/2013,39.13,95.02,0,0,0,0,26.87,0,0,0,44.72,43.7,0,22.36,87.94,26.83,0,0,0,0,0,0,68.47,0,0,82.6,195.64,39.13,0,214.98,60.2,79.54,76.39,81.98,98.75,0,67.08,0,368.91
10/13/2013,44.72,72.66,0,0,0,0,0,0,0,0,45.73,47.77,0,22.36,93.91,37.26,0,28.43,0,0,0,0,68.47,19.56,29.35,82.6,186.94,0,0,45.15,62.35,66.65,70.8,85.71,89.43,0,67.08,0,229.17
10/14/2013,27.95,128.56,39.13,78.25,27.95,0,22.57,0,0,0,58.94,35.57,0,0,138.62,41.74,0,23.33,0,0,0,0,58.69,29.35,29.35,82.6,221.72,34.78,0,47.3,64.5,77.39,70.8,63.35,87.57,0,55.9,0,335.38
10/15/2013,39.13,89.43,50.31,106.2,0,0,30.1,0,0,0,53.86,31.51,0,0,110.3,29.81,0,26.98,0,0,0,0,68.47,29.35,0,60.86,182.59,0,0,0,60.2,73.09,57.76,65.21,109.93,0,55.9,0,234.76
10/16/2013,0,67.08,44.72,78.25,0,0,35.47,0,0,0,45.73,39.64,0,20.87,81.98,41.74,0,0,0,0,0,19.56,29.35,29.35,0,69.56,173.9,39.13,0,0,40.85,70.94,44.72,59.62,122.97,0,72.66,0,469.53
10/17/2013,33.54,67.08,27.95,44.72,0,0,31.17,0,0,0,28.46,32.52,0,0,101.36,49.19,0,0,0,0,0,0,39.13,0,0,56.52,147.81,43.47,0,19.35,43,60.2,65.21,52.17,109.93,0,50.31,0,396.86
10/18/2013,0,78.25,0,22.36,0,0,27.95,0,0,0,58.94,54.88,0,0,83.47,40.25,0,26.25,0,0,0,0,29.35,0,0,65.21,160.86,21.74,0,0,45.15,75.24,61.49,65.21,104.34,0,78.25,0,491.88
10/19/2013,27.95,95.02,0,27.95,0,0,20.42,0,0,0,44.72,32.52,0,0,76.02,0,0,0,0,0,0,0,39.13,29.35,0,60.86,126.08,30.43,0,0,53.75,55.9,81.98,55.9,102.48,0,72.66,0,357.73
10/20/2013,0,78.25,0,0,0,0,0,0,0,0,57.93,30.49,0,29.81,80.49,35.77,0,0,0,0,0,0,39.13,0,19.56,73.91,130.42,30.43,0,0,45.15,66.65,50.31,52.17,102.48,0,44.72,0,324.2
10/21/2013,22.36,100.61,0,16.77,0,0,0,0,0,0,40.65,34.55,0,0,71.55,32.79,0,0,0,0,0,0,48.91,29.35,0,65.21,130.42,30.43,0,0,47.3,66.65,50.31,70.8,109.93,0,55.9,0,508.65
10/22/2013,27.95,67.08,0,0,0,0,19.35,0,0,0,39.64,31.51,0,0,61.11,32.79,0,0,0,0,0,0,39.13,29.35,0,52.17,130.42,0,0,0,45.15,43,72.66,59.62,121.11,0,50.31,22.36,463.94
10/23/2013,16.77,78.25,0,27.95,0,0,0,0,0,0,48.78,0,0,0,64.09,40.25,0,0,0,0,0,0,48.91,0,0,69.56,139.12,30.43,0,19.35,45.15,51.6,63.35,55.9,111.79,0,67.08,22.36,514.24
10/24/2013,22.36,83.84,0,0,0,0,22.57,0,0,0,36.59,48.78,0,0,81.98,34.28,0,0,0,0,0,19.56,39.13,29.35,0,65.21,104.34,26.08,0,32.25,40.85,58.05,42.85,70.8,104.34,0,61.49,0,396.86
10/25/2013,0,89.43,0,22.36,0,0,0,0,0,0,51.83,29.47,0,0,68.57,34.28,0,18.96,0,0,0,0,39.13,19.56,0,65.21,147.81,0,0,21.5,51.6,62.35,72.66,54.03,106.2,0,55.9,0,475.12
10/26/2013,27.95,83.84,0,0,0,0,0,0,0,0,29.47,41.67,0,0,87.94,31.3,0,0,0,0,0,0,39.13,29.35,29.35,52.17,156.51,30.43,0,19.35,60.2,64.5,81.98,67.08,81.98,0,44.72,0,374.5
10/27/2013,0,83.84,22.36,0,0,0,38.7,0,0,0,61.99,42.68,0,22.36,77.51,43.23,0,0,0,0,0,0,29.35,0,0,56.52,139.12,0,0,0,49.45,38.7,91.3,46.58,87.57,0,44.72,0,324.2
10/28/2013,22.36,89.43,0,0,16.77,0,23.65,0,0,0,60.98,34.55,0,0,70.06,46.21,0,0,0,0,0,0,29.35,19.56,0,78.25,117.38,26.08,0,0,43,66.65,89.43,63.35,98.75,0,50.31,0,447.17
10/29/2013,22.36,111.79,0,0,0,0,22.57,0,0,0,42.68,41.67,0,0,80.49,26.83,0,0,0,0,0,0,48.91,0,0,65.21,134.77,34.78,0,0,64.5,34.4,83.84,72.66,109.93,0,61.49,0,486.3
10/30/2013,22.36,106.2,0,0,16.77,0,0,0,0,0,30.49,29.47,0,0,52.17,32.79,0,0,0,0,0,19.56,19.56,0,0,69.56,134.77,0,0,0,43,40.85,68.94,61.49,113.66,0,72.66,0,452.76
10/31/2013,50.31,128.56,0,0,0,0,19.35,0,0,0,38.62,35.57,0,22.36,76.02,32.79,0,0,0,0,0,0,39.13,19.56,19.56,65.21,152.16,17.39,0,0,43,60.2,78.25,59.62,100.61,0,67.08,0,419.22
11/1/2013,27.95,95.02,27.95,0,0,0,0,0,0,0,49.8,40.65,0,0,55.15,32.79,0,24.06,0,0,0,0,29.35,19.56,29.35,65.21,152.16,26.08,0,27.95,45.15,96.74,87.57,67.08,113.66,0,72.66,0,458.35
11/2/2013,0,89.43,0,0,0,0,20.42,0,0,0,63.01,47.77,0,25.34,81.98,35.77,0,23.33,0,0,0,0,58.69,29.35,29.35,73.91,156.51,43.47,0,30.1,68.8,81.69,65.21,55.9,96.89,0,55.9,22.36,380.09
11/3/2013,39.13,89.43,0,0,0,0,0,0,0,0,55.9,44.72,0,28.32,89.43,38.75,0,0,0,0,0,0,39.13,39.13,0,99.99,160.86,0,0,25.8,47.3,66.65,83.84,31.67,95.02,0,27.95,0,251.53
11/4/2013,55.9,139.74,0,0,0,0,20.42,0,0,0,82.32,73.17,0,32.79,92.41,37.26,0,0,0,0,0,0,48.91,19.56,19.56,99.99,195.64,47.82,0,0,79.54,73.09,89.43,44.72,113.66,0,50.31,0,469.53
11/5/2013,33.54,117.38,0,0,0,0,0,0,0,0,54.88,44.72,0,29.81,101.36,31.3,0,0,0,0,0,0,39.13,0,19.56,65.21,156.51,0,0,30.1,58.05,92.44,65.21,48.44,126.7,0,61.49,0,301.84
11/6/2013,22.36,83.84,0,0,16.77,0,19.35,0,0,0,48.78,47.77,0,19.38,62.6,28.32,0,0,0,0,0,0,29.35,0,0,69.56,139.12,26.08,0,0,32.25,47.3,74.53,52.17,104.34,0,55.9,0,452.76
11/7/2013,27.44,86.89,0,0,0,0,0,0,0,0,51.49,29.81,0,24.39,85.37,31.17,0,0,0,0,0,0,48.02,0,0,59.45,214.95,32.01,0,0,51.71,59.1,95.02,122.97,111.79,0,48.02,26.68,437.51
11/8/2013,41.16,68.6,0,0,0,0,0,0,0,0,47.43,37.94,0,20.33,93.5,44.72,0,0,0,0,0,0,40.02,24.01,0,86.89,214.95,32.01,0,0,66.49,49.25,83.84,95.02,122.97,0,53.36,21.34,458.86
11/9/2013,50.31,82.32,0,0,0,0,0,0,0,0,54.2,58.27,0,23.04,81.3,42.01,0,27.13,0,0,0,24.01,32.01,24.01,24.01,68.6,169.21,0,0,22.16,61.56,81.26,83.84,95.02,117.38,0,42.68,0,330.8
11/10/2013,36.59,105.19,0,22.87,18.29,0,0,0,0,0,37.94,52.85,0,0,70.46,37.94,0,28.06,0,0,0,32.01,40.02,32.01,0,64.03,132.63,0,0,27.09,51.71,73.88,67.08,61.49,95.02,0,32.01,0,298.79
11/11/2013,22.87,105.19,0,0,0,0,26.19,0,0,0,33.88,24.39,0,0,81.3,37.94,0,0,0,0,0,0,48.02,24.01,0,73.17,173.79,22.87,0,0,64.03,0,78.25,72.66,122.97,0,48.02,21.34,517.55
11/12/2013,41.16,86.89,0,0,0,0,25.26,0,0,0,47.43,51.49,0,23.04,62.33,37.94,0,0,0,0,0,0,32.01,32.01,0,73.17,173.79,18.29,0,19.7,46.79,46.79,61.49,55.9,95.02,0,58.69,0,533.55
11/13/2013,50.31,100.61,0,36.59,0,0,0,0,0,0,44.72,42.01,0,27.1,70.46,18.97,0,0,0,0,0,0,16.01,40.02,0,59.45,128.05,27.44,0,0,41.86,51.71,67.08,72.66,117.38,0,42.68,0,496.2
11/14/2013,36.59,105.19,0,0,0,0,0,0,0,0,56.91,25.75,0,18.97,85.37,27.1,0,0,0,0,0,0,40.02,0,0,68.6,146.35,18.29,0,0,68.95,49.25,67.08,61.49,111.79,0,58.69,0,490.87
11/15/2013,22.87,82.32,0,22.87,22.87,0,0,0,0,0,28.46,29.81,0,0,82.66,27.1,0,0,0,0,0,0,32.01,24.01,16.01,77.75,169.21,18.29,0,0,27.09,56.64,89.43,95.02,95.02,0,53.36,21.34,464.19
11/16/2013,36.59,109.76,0,0,0,0,0,0,0,0,48.78,36.59,0,36.59,88.08,44.72,0,18.71,0,0,0,0,32.01,0,0,68.6,155.49,32.01,0,19.7,59.1,68.95,61.49,67.08,95.02,0,48.02,0,384.16
11/17/2013,54.88,105.19,0,0,0,0,0,0,0,0,60.98,55.56,0,0,59.62,31.17,0,21.52,0,0,0,0,40.02,24.01,0,77.75,146.35,0,0,0,44.33,59.1,61.49,44.72,95.02,0,42.68,0,330.8
11/18/2013,27.44,68.6,0,0,0,0,24.32,0,0,0,50.14,36.59,0,0,89.43,0,0,0,0,0,0,0,56.02,24.01,0,59.45,160.07,22.87,0,0,66.49,54.18,78.25,55.9,117.38,0,58.69,0,480.2
11/19/2013,0,73.17,0,0,0,0,18.71,0,0,0,33.88,39.3,0,27.1,79.95,33.88,0,0,0,0,0,0,40.02,24.01,0,100.61,160.07,27.44,0,0,49.25,49.25,61.49,78.25,100.61,0,48.02,37.35,490.87
11/20/2013,22.87,77.75,0,0,0,0,24.32,0,0,0,60.98,25.75,0,0,71.82,24.39,0,0,0,0,0,0,32.01,24.01,24.01,73.17,146.35,27.44,0,0,61.56,59.1,89.43,72.66,117.38,0,48.02,0,485.53
11/21/2013,22.87,64.03,0,0,0,0,19.64,0,0,0,62.33,27.1,0,0,74.53,29.81,0,0,0,0,0,0,40.02,32.01,0,100.61,187.51,0,0,17.24,44.33,49.25,83.84,55.9,89.43,0,42.68,0,496.2
11/22/2013,41.16,73.17,0,18.29,0,0,27.13,0,0,0,52.85,59.62,0,0,98.92,25.75,0,0,0,0,0,0,40.02,0,0,86.89,182.93,22.87,0,24.63,61.56,61.56,67.08,72.66,134.15,0,48.02,0,453.52
11/23/2013,32.01,86.89,0,0,0,0,19.64,0,0,0,51.49,47.43,0,0,100.27,27.1,0,25.26,0,0,0,0,40.02,16.01,32.01,73.17,164.64,18.29,0,0,61.56,91.11,89.43,67.08,89.43,0,32.01,0,368.15
11/24/2013,32.01,96.04,0,0,22.87,0,22.45,0,0,0,43.36,48.78,0,0,60.98,24.39,0,0,0,0,0,0,32.01,32.01,0,114.33,141.77,18.29,0,29.55,73.88,66.49,78.25,61.49,83.84,0,48.02,0,325.47
11/25/2013,36.59,91.47,0,0,0,0,23.39,0,0,0,20.33,43.36,0,21.68,69.11,37.94,0,0,0,0,0,0,40.02,32.01,24.01,91.47,146.35,0,0,0,44.33,73.88,106.2,83.84,111.79,0,53.36,0,448.18
11/26/2013,32.01,96.04,0,0,0,0,0,17.77,0,0,46.07,52.85,0,23.04,70.46,37.94,0,0,0,0,0,0,40.02,32.01,0,82.32,169.21,27.44,0,0,59.1,59.1,89.43,111.79,111.79,0,48.02,0,501.54
11/27/2013,36.59,86.89,0,0,18.29,0,0,0,0,0,60.98,29.81,0,20.33,71.82,28.46,0,26.19,0,0,0,0,32.01,24.01,0,91.47,160.07,18.29,0,0,44.33,64.03,61.49,67.08,95.02,0,53.36,26.68,480.2
11/28/2013,27.44,91.47,0,0,0,0,18.71,0,0,0,62.33,39.3,0,20.33,79.95,21.68,0,0,0,0,0,0,48.02,32.01,0,105.19,187.51,22.87,0,0,56.64,56.64,78.25,61.49,100.61,0,69.36,0,469.53
11/29/2013,27.44,100.61,0,0,0,0,23.39,0,0,0,60.98,43.36,0,23.04,85.37,36.59,0,0,0,0,0,0,56.02,48.02,24.01,155.49,192.08,22.87,0,0,66.49,76.34,100.61,72.66,100.61,0,74.7,26.68,442.85
11/30/2013,27.44,114.33,0,27.44,0,0,24.32,0,0,0,52.85,42.01,0,0,108.4,20.33,0,21.52,0,0,0,0,40.02,40.02,24.01,132.63,178.36,0,0,0,51.71,76.34,111.79,55.9,106.2,0,48.02,0,373.49
12/1/2013,22.87,82.32,0,0,0,0,0,0,0,0,56.91,37.94,0,0,60.98,32.52,0,29,0,0,0,0,40.02,24.01,16.01,100.61,160.07,18.29,0,0,49.25,78.8,72.66,50.31,89.43,0,32.01,0,250.77
12/2/2013,27.44,86.89,0,0,0,0,33.68,0,0,0,44.72,50.14,0,0,84.01,33.88,0,23.39,0,0,0,0,40.02,32.01,0,100.61,164.64,32.01,0,0,46.79,68.95,72.66,61.49,117.38,0,58.69,0,464.19
12/3/2013,36.59,77.75,0,0,0,0,0,0,0,0,40.65,29.81,0,0,79.95,25.75,0,0,0,0,0,0,32.01,24.01,0,100.61,173.79,27.44,0,0,49.25,49.25,72.66,61.49,139.74,0,53.36,0,512.21
12/4/2013,36.59,86.89,0,0,18.29,0,22.45,28.06,0,0,46.07,42.01,0,0,82.66,24.39,0,22.45,0,0,0,0,24.01,32.01,0,123.48,205.8,0,0,19.7,44.33,83.73,83.84,61.49,134.15,0,64.03,32.01,533.55
12/5/2013,32.01,91.47,0,18.29,0,0,22.45,0,0,0,40.65,33.88,0,0,84.01,37.94,0,0,0,0,0,16.01,48.02,48.02,0,123.48,210.37,32.01,0,19.7,49.25,59.1,72.66,67.08,122.97,0,32.01,0,496.2
12/6/2013,41.16,137.2,0,27.44,0,0,28.06,0,0,0,47.43,33.88,0,0,63.69,31.17,0,17.77,0,0,0,0,32.01,40.02,24.01,150.92,201.23,22.87,0,0,54.18,86.19,61.49,111.79,156.51,0,58.69,26.68,453.52
12/7/2013,22.87,173.79,0,0,0,0,29.93,0,0,0,50.14,29.81,0,23.04,90.79,40.65,0,0,0,0,0,0,32.01,32.01,16.01,128.05,201.23,0,0,39.4,76.34,100.96,78.25,61.49,100.61,0,42.68,0,357.48
12/8/2013,41.16,192.08,0,0,0,0,24.32,0,0,0,39.3,39.3,0,0,50.14,42.01,0,0,0,0,0,0,32.01,32.01,24.01,114.33,164.64,0,0,22.16,39.4,93.58,61.49,50.31,111.79,0,80.03,0,368.15
12/9/2013,27.44,86.89,0,0,0,0,24.32,0,0,0,42.01,28.46,0,18.97,60.98,29.81,0,0,0,0,0,0,16.01,48.02,24.01,137.2,237.81,0,0,0,54.18,59.1,61.49,61.49,262.71,0,74.7,0,464.19
12/10/2013,18.29,77.75,0,0,0,0,33.68,18.71,0,0,42.01,31.17,0,0,69.11,29.81,0,37.42,0,0,0,24.01,40.02,48.02,24.01,132.63,214.95,22.87,0,27.09,51.71,76.34,72.66,78.25,178.87,0,53.36,0,480.2
12/11/2013,18.29,73.17,0,0,18.29,0,16.84,17.77,0,0,60.98,25.75,0,18.97,66.4,40.65,0,0,0,0,0,0,24.01,40.02,0,114.33,187.51,27.44,0,19.7,64.03,51.71,83.84,55.9,134.15,0,58.69,0,437.51
12/12/2013,36.59,68.6,0,0,18.29,0,31.81,0,0,0,33.88,47.43,0,0,55.56,31.17,0,0,0,0,0,0,32.01,40.02,40.02,132.63,233.24,22.87,0,32.01,49.25,71.41,78.25,67.08,111.79,0,48.02,16.01,400.16
12/13/2013,27.44,73.17,0,0,0,0,24.32,0,0,0,55.56,27.1,0,16.26,73.17,43.36,0,18.71,0,0,0,0,32.01,40.02,24.01,146.35,356.72,27.44,0,100.96,49.25,93.58,78.25,72.66,117.38,0,69.36,0,437.51
12/14/2013,32.01,96.04,0,0,0,0,0,0,0,0,51.49,39.3,0,0,98.92,24.39,0,21.52,0,0,0,0,32.01,24.01,24.01,118.91,219.52,0,0,81.26,46.79,88.65,78.25,44.72,95.02,0,69.36,0,330.8
12/15/2013,41.16,91.47,0,22.87,18.29,0,25.26,0,0,0,51.49,55.56,0,18.97,81.3,42.01,0,29,0,0,0,16.01,24.01,40.02,0,114.33,169.21,18.29,0,24.63,49.25,76.34,83.84,44.72,89.43,0,53.36,0,304.12
12/16/2013,22.87,77.75,0,0,0,0,27.13,0,0,0,55.56,29.81,0,0,71.82,21.68,0,0,0,0,0,0,32.01,40.02,16.01,118.91,173.79,22.87,0,32.01,59.1,83.73,100.61,67.08,117.38,0,74.7,0,416.17
12/17/2013,27.44,82.32,0,0,0,0,30.87,0,0,0,58.27,40.65,0,21.68,86.72,36.59,0,19.64,0,0,0,0,32.01,32.01,24.01,118.91,182.93,0,0,0,66.49,81.26,67.08,67.08,122.97,0,64.03,0,421.51
12/18/2013,22.87,73.17,0,0,0,0,30.87,0,0,0,63.69,55.56,0,25.75,54.2,43.36,0,0,0,0,0,0,32.01,40.02,24.01,146.35,173.79,0,0,22.16,61.56,66.49,67.08,55.9,117.38,0,74.7,0,400.16
12/19/2013,32.01,64.03,0,0,0,0,26.19,0,0,0,40.65,44.72,0,0,74.53,37.94,0,0,0,0,0,0,40.02,56.02,24.01,160.07,201.23,27.44,0,17.24,61.56,56.64,83.84,50.31,134.15,0,74.7,21.34,384.16
12/20/2013,27.44,114.33,0,0,0,0,0,0,0,0,48.78,40.65,0,17.62,78.59,32.52,0,0,0,0,0,0,40.02,48.02,32.01,141.77,242.39,27.44,0,0,76.34,76.34,83.84,67.08,139.74,0,85.37,0,410.84
12/21/2013,41.16,105.19,0,22.87,22.87,0,22.45,0,0,0,52.85,52.85,0,17.62,94.85,31.17,0,0,0,0,0,0,48.02,56.02,24.01,178.36,228.67,0,0,24.63,66.49,93.58,78.25,39.13,117.38,0,74.7,0,362.82
12/22/2013,36.59,64.03,0,0,0,0,28.06,0,0,0,58.27,33.88,0,0,75.88,37.94,0,0,0,0,0,0,32.01,72.03,40.02,205.8,205.8,0,0,0,64.03,93.58,78.25,50.31,111.79,0,90.7,0,320.13
